,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
{0: [20]},-0.0002,-0.0001,0.0031,-0.0058,0.0003,-0.6832,0.0001,-0.0045,-0.0004,-0.0002,-0.0016,-0.0061,0.0002,-0.9341,-0.0001,-0.0211,0.0003,-0.0015,0.8272,-0.0007,0.0,-0.0006,0.0003,-0.0012,0.0002,-0.0011,0.0006,-0.001,-0.0013,-0.0011,0.0001,-0.0063,-0.0002,-0.0001,0.0005,0.0026,0.0,-0.9538,-0.0,-0.0032,0.0002,-0.0071,-0.0028,-0.0599,-0.0007,-0.2132,0.0018,-0.0009,0.0001,0.0001,-0.006,0.0462,0.1728,-0.84,-0.0003,-0.0006,0.0004,-0.0002,0.0524,-0.0003,0.0147,0.0002,0.0002,-0.0007,-0.0004,-0.0006,-0.0027,0.6365,-0.0001,-0.0002,0.0035,-0.0039,0.0003,0.0013,-0.0022,-0.0087,0.0001,-0.9204,-0.0001,-0.004
{0: [21]},-0.0024,-0.0166,0.0007,0.0002,0.0004,0.2166,-0.0002,-0.0036,0.0,-0.0028,-0.0006,0.0007,-0.0,0.0142,-0.0008,-0.0146,0.0,0.002,0.0001,0.0001,0.0007,-0.0003,-0.0,-0.0003,0.0005,-0.0001,0.0005,0.0003,0.0015,0.8661,-0.0,-0.0029,-0.0007,-0.003,-0.0002,0.0009,-0.0001,-0.0004,-0.0004,-0.0368,0.0001,-0.2176,-0.001,-0.0005,-0.0005,0.6292,-0.0013,-0.0006,0.9278,0.0006,-0.0017,0.1055,0.2247,0.0594,-0.0001,-0.0003,0.0003,0.0001,-0.0001,0.0002,0.8883,-0.0001,-0.0,0.0003,0.0009,-0.0002,0.0017,0.1208,0.0,0.0002,-0.6521,-0.002,-0.0013,-0.0382,0.0,-0.0001,0.0003,0.0167,-0.0007,-0.0022
{0: [22]},-0.0007,0.0001,0.0002,0.0006,0.0007,-0.0086,0.0001,0.0001,0.0005,-0.0012,-0.0042,0.001,-0.0013,0.0098,0.0001,0.0022,-0.0,-0.0003,-0.0001,-0.0001,0.0001,-0.0008,-0.0,0.0003,-0.0028,-0.003,0.0009,0.0006,-0.0033,0.8584,-0.0001,-0.0013,-0.0002,0.0031,0.001,0.001,0.0008,0.0002,-0.0007,0.0001,0.0025,0.0024,-0.0006,-0.0036,0.0004,0.5688,0.0028,0.0005,0.9328,-0.0005,0.0013,-0.5173,-0.6992,-0.0231,-0.0004,0.0001,0.0004,-0.0004,-0.0003,0.0001,-0.001,-0.0001,-0.0001,-0.0001,0.0046,-0.0037,0.0023,0.3972,0.0014,0.0005,0.0063,0.0025,0.0009,-0.0011,-0.0004,-0.0015,0.0028,0.0118,0.0004,0.0015
{0: [23]},0.0001,0.0008,-0.0001,0.0007,0.0,-0.3038,0.0004,0.9555,0.0045,0.0008,0.0006,0.001,0.0002,-0.0016,0.0005,0.9329,-0.0004,-0.0007,-0.0002,0.0015,-0.0001,-0.0,-0.0003,0.005,0.4259,-0.0009,0.0005,0.0009,0.0007,-0.0008,0.0001,0.0461,0.0013,0.0016,-0.0002,0.0036,-0.0001,0.0013,0.0008,-0.0056,-0.0069,0.0046,0.001,-0.0145,-0.0008,-0.2049,-0.0003,0.9429,0.7988,0.0003,0.0011,0.1222,-0.0235,-0.8402,0.0008,0.8498,0.0005,-0.0001,-0.0,0.0023,0.6442,0.0002,0.0,0.004,-0.0051,0.0006,0.0005,0.6491,0.001,0.0002,0.0012,0.9576,-0.0047,0.0006,0.0026,0.0026,-0.0004,0.0169,-0.0013,0.945
{0: [24]},0.0001,0.0044,0.0014,0.0003,-0.0001,0.1841,-0.0002,0.9555,0.001,0.0016,0.0008,0.0009,-0.0002,0.0046,0.0007,0.9391,0.0014,0.8443,-0.0001,0.0001,0.9619,-0.0,0.0,0.8382,0.4124,0.9546,0.0006,0.0004,-0.0001,0.0386,-0.0004,0.9039,-0.0007,0.0019,-0.0008,0.0006,-0.0014,-0.0002,-0.0014,-0.0064,0.0007,0.0028,-0.0006,0.0028,-0.0006,-0.2009,-0.0002,0.941,0.934,0.9447,0.0015,-0.1301,0.2339,-0.0714,-0.0,0.922,0.9218,0.6812,0.0002,0.0001,0.9405,-0.0,0.0,0.2537,0.0015,0.9582,-0.0019,0.2521,-0.0008,0.0,-0.9513,0.9627,-0.0002,0.0003,-0.0015,0.0008,0.0002,0.0011,-0.0026,0.9562
{0: [25]},-0.0012,0.0014,0.0096,0.0029,0.0031,0.2606,0.0003,0.0001,0.0012,0.0023,0.0007,0.0031,0.0007,0.0231,-0.0002,-0.002,-0.0001,0.0001,0.8047,-0.0004,0.9645,0.0001,0.0,-0.0001,0.0004,-0.0006,0.0,-0.0001,-0.0018,0.9086,-0.0001,-0.0,0.0006,0.0022,-0.0025,0.0004,0.0008,-0.0008,-0.0008,-0.0001,0.0004,0.0018,0.0051,0.0024,0.001,0.7037,0.0011,0.0003,0.0001,0.0004,-0.0,-0.6035,0.1394,0.0985,-0.0001,0.0001,-0.0001,-0.0001,0.0006,0.0001,0.9208,0.0001,-0.0,-0.0003,-0.0015,0.0006,0.0052,0.1142,0.0007,0.0001,0.0035,-0.0003,0.0009,-0.005,0.0073,0.001,0.0014,0.0221,-0.0002,0.0004
{0: [26]},0.0006,0.0005,0.0019,0.0001,0.0001,-0.0859,-0.0002,0.0007,-0.0012,-0.0001,0.0002,0.0,-0.0001,0.0042,0.0011,-0.0024,0.0,-0.0001,-0.0002,-0.0001,-0.0,-0.0002,-0.0,0.0,-0.0005,0.0005,0.0,0.0003,0.0009,-0.001,0.0,0.0024,-0.0001,-0.0004,-0.0,-0.0001,0.0001,0.0001,-0.0004,-0.0004,-0.0012,0.0003,-0.0004,0.0034,-0.0003,-0.2125,0.0002,-0.0005,0.0001,-0.0002,0.0005,0.0748,0.1542,-0.8389,-0.0001,-0.0004,-0.0,-0.0,-0.0,-0.0001,-0.0005,0.0001,-0.0,0.0001,0.001,0.0004,0.0045,0.4564,0.0003,0.0001,0.0049,0.0018,0.0002,0.0001,0.0017,0.0007,-0.0001,-0.0501,-0.0007,-0.0022
{0: [27]},0.0017,0.0018,0.003,-0.0022,0.0001,-0.6829,0.0,-0.0011,-0.0006,0.001,0.0003,-0.0052,0.0001,-0.2587,0.0001,-0.016,-0.0004,-0.0012,0.0003,-0.0,0.0001,0.0008,0.0,-0.0011,-0.0012,-0.0016,0.0003,0.0014,0.0055,0.0006,-0.0001,-0.0001,0.0003,-0.0014,0.0007,-0.0066,0.0003,-0.0123,-0.0006,-0.0027,0.0013,0.0062,-0.0006,-0.0047,-0.0007,-0.2131,-0.0003,-0.001,0.0157,-0.0001,-0.0037,0.0888,-0.7182,-0.2045,-0.0001,-0.0012,-0.0001,-0.0005,0.0003,0.0006,-0.0013,0.0001,0.0,-0.0016,0.0012,0.9421,0.0022,-0.132,-0.0009,0.0007,-0.9513,0.0005,0.0015,-0.0018,-0.0004,-0.0002,0.0008,-0.2008,-0.0008,-0.0004
{0: [28]},-0.0002,-0.0,0.0031,-0.0003,0.0016,0.2458,0.0009,-0.0006,0.001,0.0006,-0.0,0.0,0.0008,0.0178,0.0015,-0.0093,0.0001,0.0004,-0.0001,0.0001,0.3505,-0.0001,-0.0,0.0006,0.0001,-0.0,-0.0002,-0.0003,0.0053,0.8798,0.0,0.0017,0.0001,-0.0002,-0.0006,-0.0031,0.0001,-0.001,0.0004,-0.0003,0.0026,-0.0004,0.001,-0.0019,0.0007,0.7079,-0.0,0.0002,0.0,0.0001,-0.0015,0.0923,0.1059,0.098,0.0,0.0003,0.0003,-0.0,-0.0002,0.0,0.9205,0.0001,-0.0,0.0008,0.0008,0.0011,-0.0016,0.3359,-0.0004,0.0027,-0.0088,0.002,0.0011,-0.0025,0.0012,-0.0001,-0.0004,0.0206,0.0002,0.0004
{0: [29]},0.0001,-0.0009,0.0019,0.0003,0.0,-0.129,0.0001,-0.0002,0.0011,-0.0001,0.0022,0.0006,-0.0003,0.0024,0.0004,0.0022,0.0,-0.0001,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0001,0.0001,0.0001,0.0,0.0012,0.3321,-0.0,-0.0001,0.0,0.0008,-0.0003,-0.0003,-0.0001,-0.0,-0.0,0.0002,0.0005,-0.0089,0.0004,0.0007,0.0004,-0.1893,0.0004,-0.0001,0.0001,-0.0003,0.0008,0.0329,0.1078,0.0278,-0.0,-0.0001,0.0,-0.0,-0.0002,0.0001,0.006,0.0,0.0,-0.0002,0.0002,-0.0001,0.0056,0.0382,0.0003,-0.0,0.0019,-0.0005,0.0005,0.0011,0.0017,0.0001,0.0009,0.0015,-0.0001,-0.0003
