,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95
"{2: [10, 11]}",-0.0028,-0.002,0.0041,0.0009,0.0016,-0.0007,0.002,0.0007,-0.0027,0.0084,0.0019,0.0006,0.004,-0.0025,0.0074,0.0001,0.0118,0.0137,-0.0024,0.0001,0.0017,0.0273,0.0089,-0.0003,0.0045,0.0086,0.0065,-0.0008,0.0113,0.005,0.0022,0.0015,0.0039,-0.0032,0.9429,-0.0011,0.9555,0.0072,0.0014,-0.0005,0.025,0.012,0.0004,0.0006,-0.0028,0.4235,0.0134,0.0002,0.0202,0.0027,-0.0005,-0.0006,-0.0008,0.0467,0.0049,-0.0001,0.0021,0.0101,-0.0003,-0.0001,0.0004,0.0099,-0.0018,0.0017,0.0044,0.0043,0.0047,0.0009,0.0129,0.0001,0.0012,0.0003,0.0048,0.5787,0.1024,0.0103,-0.0372,0.1163,0.0082,0.0008,0.0005,0.0004,0.0006,-0.0,0.0005,0.006,0.0038,0.0002,-0.0011,-0.0005,0.0005,-0.001,0.0016,0.0474,0.0049,0.0005
"{2: [10, 12]}",-0.0018,-0.0014,0.0044,0.0014,0.0008,-0.0004,0.0021,0.0005,-0.0027,0.0101,0.0016,0.0007,0.0034,-0.0022,0.0078,0.0,0.011,0.0119,-0.0025,0.0001,0.0011,0.0989,0.0083,-0.0005,0.0046,0.0015,0.0056,0.0003,0.0106,0.0056,0.0029,0.0001,0.0054,-0.0053,0.9398,-0.0006,0.9544,0.0062,0.0016,-0.0006,0.0293,0.0061,0.0011,0.0008,-0.003,0.3439,0.012,0.0004,0.0227,0.0009,-0.0001,-0.0001,-0.0006,0.0382,0.0043,0.0006,0.0019,0.0081,0.001,-0.0001,0.0004,0.0091,-0.002,0.002,0.0052,0.0037,0.0045,0.0007,0.0154,0.0002,0.0011,0.0002,0.0104,0.4978,0.0972,0.0005,-0.0383,0.0981,0.0051,0.0028,0.0008,0.0004,0.0011,0.0,0.0004,0.0045,0.0035,0.0008,-0.0,-0.0002,0.0005,-0.0005,0.0015,0.0448,0.0037,0.001
"{2: [10, 13]}",-0.0026,-0.0011,0.004,-0.0029,0.0024,-0.0,0.002,-0.0012,-0.0037,0.0044,0.0009,-0.0012,0.0073,-0.0026,0.0131,-0.0009,0.0157,0.0044,0.0074,0.005,0.0059,0.0366,0.018,-0.0007,0.0067,0.0031,0.0043,0.0413,0.0094,0.0078,0.0018,0.0001,0.0044,0.0096,0.9455,0.0008,0.9551,0.0041,0.0054,0.0014,0.0409,-0.0022,0.0002,-0.0025,-0.0014,0.4091,0.0117,0.0046,0.035,0.0009,-0.0012,-0.002,0.0013,0.0608,0.0072,0.0026,0.0023,0.009,0.0023,-0.0018,0.0002,0.0104,-0.0018,0.0136,0.0033,0.0011,0.0047,-0.0011,0.0305,0.0009,0.0003,-0.0016,0.0134,0.2487,0.03,0.0034,-0.0366,0.0552,0.0246,-0.0007,0.0012,0.0005,0.0013,-0.0012,0.0012,0.0065,0.0036,-0.0018,-0.0012,-0.0007,0.0021,0.0022,0.0026,0.0504,0.0053,-0.0006
"{2: [10, 14]}",-0.0025,0.0009,0.0048,0.001,0.0026,0.0054,0.0021,0.0003,-0.0013,0.0613,0.0004,0.0031,0.0076,0.0034,0.0088,0.0018,0.0055,0.0192,0.1714,0.0007,0.0005,0.9567,0.0037,0.0001,0.0053,0.0055,0.0038,0.002,0.0097,0.0069,0.0024,0.0025,0.0038,0.0002,0.9465,0.0026,0.9583,0.0113,0.0003,0.0003,0.0277,0.0159,0.0005,0.0002,-0.0028,0.4255,0.0096,-0.002,0.0225,0.0083,-0.001,-0.0006,-0.0026,0.0747,0.0032,0.001,0.0021,0.0137,0.0029,-0.0001,0.0011,0.0193,-0.0014,0.0039,0.011,0.0064,0.0051,0.0014,0.0626,0.0057,0.001,0.001,0.0052,0.8409,0.1913,0.001,-0.1395,0.5848,0.0089,0.0013,0.0001,0.0023,0.0015,-0.0009,0.0001,0.006,0.0036,-0.0007,-0.0007,0.0002,-0.0011,-0.0026,0.0007,0.0372,0.0043,0.0004
"{2: [10, 15]}",-0.0028,0.0014,0.0095,0.0002,0.0028,0.0106,0.0026,-0.001,-0.0005,0.0937,0.007,-0.0001,0.0141,0.0082,0.0217,0.0003,0.0048,0.7109,0.1395,-0.0017,0.0114,0.1593,0.0049,-0.0014,0.0119,0.0152,0.0014,-0.0014,0.0139,0.2198,0.0061,0.0008,0.0012,0.4995,0.9467,-0.005,0.9551,0.0035,-0.0011,-0.0016,0.0099,0.2617,-0.0007,0.0007,-0.0031,0.1697,0.0044,-0.0022,0.0159,0.206,-0.0022,-0.0007,0.0016,0.0352,0.0036,0.0012,0.0014,0.0364,-0.0,-0.0001,0.0011,0.0117,-0.0018,0.0027,0.0003,0.0242,0.0217,0.0007,0.041,0.0598,0.0028,-0.0007,0.0283,0.9194,0.0069,-0.0005,-0.0104,0.6616,0.0033,-0.0026,-0.0003,0.1838,0.001,-0.0007,0.0013,0.0031,0.0099,0.0007,0.0007,0.0069,0.002,0.0003,0.0033,0.0289,0.0137,0.0007
"{2: [10, 16]}",0.066,0.0202,0.0042,0.0011,0.4821,0.0006,0.0023,0.0091,0.0185,0.3235,0.0021,0.0032,0.8813,0.0012,0.0078,0.0269,0.9612,0.0097,-0.0017,0.0952,0.9586,0.6709,0.0094,-0.0002,0.969,0.0263,0.006,0.0952,0.9423,0.4312,0.003,0.0064,0.9254,0.0032,0.946,0.0521,0.9578,0.0416,0.0024,0.0012,0.9632,0.0104,0.0004,0.1216,0.9584,0.9316,0.0143,0.0003,0.9614,0.0049,-0.0005,0.0709,0.9561,0.6371,0.0047,0.0,0.9388,0.0064,0.0022,0.0036,0.3226,0.3287,-0.0019,0.0058,0.0236,0.2649,0.0052,0.0007,0.7901,0.003,0.0015,0.0357,0.9581,0.6509,0.0699,0.0052,-0.0344,0.9225,0.0102,-0.0013,0.681,0.0003,0.0006,0.009,0.9111,0.1328,0.0036,-0.0002,-0.0002,-0.0005,0.0003,0.0002,0.5003,0.8393,0.0047,0.0006
"{2: [10, 17]}",-0.0039,-0.0019,0.0042,-0.0005,0.0003,-0.0012,0.0016,0.0003,-0.0031,0.0093,0.0024,0.0002,0.0026,-0.0032,0.0098,0.0,0.0199,0.0606,0.0019,0.0004,0.0049,0.1469,0.0125,0.0015,0.0035,0.0094,0.0227,0.0003,0.0147,0.0079,0.0008,-0.001,0.0039,-0.0037,0.9452,0.0022,0.9534,0.0182,0.0022,0.0018,0.0455,0.0224,-0.0006,0.0011,-0.0024,0.6562,0.0171,0.0009,0.0256,0.0042,-0.0013,-0.0007,-0.0017,0.1758,0.0024,0.0006,0.0015,0.007,0.0006,-0.0005,-0.0003,0.0175,-0.0018,0.0028,0.0023,0.003,0.0044,0.0002,0.009,-0.0009,0.0011,0.0004,0.0054,0.4244,0.0774,-0.0012,-0.0184,0.1259,0.0115,-0.0001,-0.0001,0.0005,0.0031,-0.0002,0.001,0.0051,0.0037,-0.0001,0.001,-0.0004,0.0033,0.0003,0.002,0.0523,0.0029,0.0006
"{2: [10, 18]}",-0.0028,0.0115,0.0026,-0.0003,0.0055,0.0202,0.0009,0.0037,-0.0027,0.1597,-0.0007,0.0011,0.0407,0.008,0.0011,0.004,0.0235,0.0348,-0.0015,0.0012,0.0008,0.244,0.0099,0.0044,0.013,0.0467,0.0044,-0.0001,0.0041,0.089,0.0035,0.0012,0.0053,0.0076,0.9433,0.0022,0.954,0.0124,-0.0007,0.0016,0.0473,0.0431,-0.0004,0.0013,-0.0023,0.8699,0.0027,0.0022,0.0538,0.0199,-0.0009,0.0006,-0.001,0.3545,0.008,-0.0012,0.0035,0.0277,-0.0013,0.0001,0.0004,0.0633,0.0016,0.0028,0.0009,0.0486,0.0031,0.0005,0.1364,0.0276,-0.0021,0.0021,0.0047,0.6457,0.7285,0.0014,-0.0246,0.4877,0.0054,0.0017,0.0029,0.0038,0.0019,0.0012,0.0007,0.2464,0.0073,0.0003,0.001,0.0011,0.0002,0.0,0.0023,0.5517,0.0117,0.001
"{2: [10, 19]}",-0.0044,-0.0038,0.003,-0.0025,-0.0005,-0.0053,0.0001,-0.0002,-0.0043,0.0089,0.0021,0.0003,0.0004,-0.0014,0.0062,-0.0004,0.0065,0.1453,0.0349,-0.0011,0.0001,0.1677,0.0058,-0.0005,0.004,0.0607,0.0054,0.0001,0.0116,0.0127,0.0023,-0.0004,0.0025,0.002,0.9518,-0.0008,0.9594,0.0144,-0.0,-0.0007,0.0202,0.0056,-0.0011,0.0005,-0.0034,0.6009,0.012,-0.0039,0.0081,0.0095,-0.0026,0.0004,-0.0027,0.0515,0.0038,-0.0021,0.0018,0.005,0.0033,-0.0009,-0.0011,0.0068,0.0016,0.0054,-0.0017,0.0034,0.0017,-0.0014,0.0022,-0.0019,-0.0006,-0.0017,0.0017,0.7969,0.0938,0.0,-0.0504,0.6494,0.0015,-0.0007,-0.0002,0.0009,0.0009,-0.0005,-0.0012,0.0144,0.0009,-0.0009,0.0104,-0.0008,0.0026,0.0072,-0.0012,0.0805,0.002,-0.0009
"{2: [10, 20]}",0.0074,-0.0017,0.0041,0.0025,0.0048,0.0004,0.0023,0.0004,-0.0017,0.0102,0.0019,0.0016,0.134,-0.0023,0.008,-0.0001,0.3416,0.0109,-0.0019,0.0001,0.9677,0.032,0.0086,-0.0003,0.9794,0.0022,0.0056,-0.0006,0.955,0.0044,0.0025,-0.0001,0.908,-0.0042,0.9444,-0.0005,0.9591,0.0064,0.002,0.0001,0.9619,0.0019,0.0005,-0.0016,0.9669,0.3412,0.0132,0.0004,0.9499,-0.0,-0.0003,-0.0005,0.9702,0.0382,0.0045,-0.0004,0.0033,0.0055,0.001,-0.0002,0.0571,0.0097,-0.0018,0.004,-0.0002,0.0035,0.0047,0.0008,0.1798,0.0007,0.0011,0.0001,0.9518,0.4493,0.0824,-0.0008,-0.0158,0.0699,0.0069,-0.0005,-0.0003,0.0004,0.0009,-0.0001,0.0569,0.0053,0.0038,0.0004,0.0002,-0.0005,0.0006,-0.0009,0.0019,0.0482,0.0049,0.0012
"{2: [10, 21]}",0.0357,0.0186,0.0833,0.0228,0.028,0.0126,0.473,0.0076,0.0373,0.1219,0.0365,0.0599,0.0652,0.0106,0.1093,0.0096,0.2795,0.1342,0.525,0.0113,0.024,0.4872,0.8229,0.0176,0.0421,0.0999,0.6525,0.0324,0.1864,0.137,0.2099,0.0124,0.024,0.0607,0.9448,0.0186,0.9534,0.1294,0.1997,0.0271,0.8192,0.157,0.392,0.0487,0.0478,0.9354,0.5352,0.0281,0.7235,0.1365,0.2429,0.0438,0.1194,0.8765,0.1462,0.1186,0.0159,0.0743,0.0068,0.0023,0.0209,0.0644,-0.0957,-0.0098,0.05,0.0517,0.0747,0.0324,0.1834,0.0208,0.2772,0.0056,0.0403,0.7903,0.8673,0.0728,-0.0431,0.8229,0.3408,0.0208,0.0195,0.0153,0.2419,0.0063,0.0222,0.1206,0.0598,0.0245,0.0009,0.0076,0.3923,0.0,0.0127,0.4533,0.1692,0.0299
"{2: [10, 22]}",0.6628,0.001,0.6384,0.0177,0.0085,0.36,0.0187,0.1955,0.7798,0.0392,0.3838,0.0371,0.0144,0.2984,0.0678,0.286,0.0314,0.3979,0.0103,0.8436,0.6744,0.0446,0.7784,0.0097,0.0093,0.3466,0.0251,0.6672,0.8507,0.0093,0.6063,0.0166,0.0107,0.4344,0.947,0.6367,0.9556,0.0071,0.4572,0.0046,0.0285,0.4368,0.0067,0.7426,0.8247,0.4457,0.6816,0.012,0.0373,0.2715,0.0053,0.6281,0.7485,0.0649,0.5684,0.0198,0.0059,0.1545,-0.0006,0.1301,0.2071,0.0204,-0.021,-0.0029,0.8589,0.0176,0.6203,0.0273,0.0412,0.6033,0.0233,0.3166,0.03,0.8385,0.3085,0.0529,-0.0841,0.1465,0.5568,0.0055,0.0036,0.0984,0.0181,0.6218,0.7611,0.0169,0.2869,0.0117,-0.005,0.0702,0.0208,-0.0009,0.5248,0.0791,0.4857,0.0106
"{2: [10, 23]}",-0.0036,-0.0021,0.0077,0.0018,0.001,0.0011,0.0021,0.003,-0.003,0.0034,0.0027,0.0048,0.0052,-0.0006,0.0031,0.0017,0.0292,0.1165,-0.0041,0.0075,0.0015,0.4633,0.1106,0.0006,0.0043,0.0362,0.0254,0.0002,0.0142,0.0321,0.0054,0.002,0.0146,0.1243,0.9403,0.0086,0.954,0.0519,0.0022,0.033,0.0623,0.0336,0.0013,0.0045,-0.003,0.7138,0.0126,-0.0016,0.0502,0.021,-0.0011,-0.0007,-0.0015,0.2924,0.0071,-0.0004,0.001,0.0241,0.0031,-0.0008,0.0008,0.0212,-0.0036,0.0069,0.0038,0.0015,0.0054,0.0006,0.0085,0.0027,-0.0005,0.0008,0.0205,0.9233,0.8104,0.0121,-0.0478,0.5634,0.1136,0.8549,0.0002,0.0057,0.0021,0.0012,0.0004,0.01,0.0153,0.0015,-0.0011,0.0009,0.0015,-0.0008,0.0022,0.1227,0.0178,0.0021
"{2: [10, 24]}",-0.0014,-0.0007,0.0061,0.1248,0.0424,0.0011,0.0207,-0.0011,0.0025,0.0899,0.0057,0.4446,0.1274,-0.0008,0.1759,-0.001,0.0631,0.0041,0.2609,-0.0031,0.0014,0.2589,0.0025,0.5733,0.0485,0.0086,0.2044,0.0008,0.0215,0.1558,0.0013,0.0501,0.02,-0.0038,0.9434,-0.0024,0.9558,0.0188,-0.0002,0.2729,0.3882,0.0195,0.1684,-0.0009,0.0002,0.7223,0.0077,0.0605,0.2078,0.0068,0.0341,-0.0014,0.0072,0.1951,0.0021,0.0761,0.0082,0.0117,-0.0004,-0.0009,0.0006,0.0421,-0.0009,0.0052,0.0065,0.0488,0.0078,0.2295,0.4751,0.0092,0.0536,-0.0011,0.0256,0.4612,0.0755,0.3433,-0.0336,0.5791,0.007,0.651,0.0053,0.0004,0.2034,-0.0012,0.0011,0.061,0.0054,0.2304,-0.0001,-0.0004,0.2682,-0.0007,0.0018,0.4417,0.0062,0.1562
"{2: [10, 25]}",-0.0041,-0.001,0.0074,-0.0001,0.001,-0.0004,0.0007,0.001,-0.0049,0.0293,0.0102,0.0002,0.0033,0.0019,-0.0005,0.0001,0.0185,0.0071,-0.0011,-0.0009,0.0007,0.1067,0.0241,0.0007,0.0053,0.0063,0.01,0.0007,0.0088,0.0038,0.0038,0.0002,0.003,0.0034,0.9395,-0.0018,0.9612,0.0112,0.0031,-0.0008,0.0268,0.0143,0.0019,-0.0002,-0.0036,0.8682,0.0204,0.0023,0.0238,0.0027,0.0005,0.0003,-0.0001,0.2623,0.0122,0.0036,0.0013,0.0035,-0.0,-0.0002,0.0008,0.0118,-0.0003,0.0045,-0.0027,-0.0009,0.0099,0.0013,0.019,-0.002,-0.0027,0.0006,0.005,0.0288,0.079,-0.0007,-0.0393,0.0489,0.0021,-0.0009,0.0006,0.0009,0.0025,0.0,0.0003,0.0189,0.0117,-0.0,0.0001,-0.0002,0.0026,0.0031,0.0014,0.3114,0.0142,0.0006
"{2: [10, 26]}",0.0064,0.0045,0.0445,0.0015,0.019,0.0303,0.015,0.0003,0.0026,0.0234,0.0163,0.0045,0.0265,0.0162,0.0424,0.0013,0.0381,0.1008,0.0263,0.0022,0.0233,0.349,0.1007,0.0144,0.0233,0.0606,0.0237,0.0625,0.0284,0.1311,0.0155,0.0003,0.0241,0.03,0.9502,0.0055,0.9574,0.1736,0.021,0.007,0.1495,0.1364,0.015,0.0011,0.0212,0.7746,0.1659,0.0091,0.0803,0.1458,0.0076,-0.0039,0.02,0.311,0.038,0.0044,0.0147,0.1346,-0.0103,-0.0001,0.0037,0.1715,-0.0106,0.0111,0.0273,0.0198,0.0551,0.0048,0.1025,0.0494,0.022,0.0007,0.0224,0.7445,0.1753,0.0035,-0.0302,0.268,0.0503,0.0078,0.0113,0.0284,0.0287,0.0004,0.0053,0.0418,0.0264,0.0086,-0.0043,0.0062,0.0313,0.0007,0.0062,0.1389,0.0509,0.0021
"{2: [10, 27]}",-0.0027,-0.0017,0.0042,0.0004,0.0013,-0.0003,0.0023,0.0008,-0.0027,0.0084,0.0021,0.0005,0.0059,-0.0025,0.0077,0.0001,0.0136,0.0121,-0.0016,0.0004,0.0034,0.0287,0.0088,0.0,0.0057,0.0028,0.0056,-0.0009,0.015,0.005,0.0025,0.0005,0.0056,-0.0026,0.9419,-0.0001,0.9528,0.007,0.0021,0.0025,0.0751,0.0056,0.0006,0.0006,-0.0022,0.3617,0.0164,-0.0001,0.0376,0.0005,-0.0002,-0.0008,0.0003,0.0434,0.0038,-0.0003,0.0035,0.0091,0.0018,-0.0003,0.0009,0.0103,-0.0011,0.0034,0.0089,0.0031,0.0046,0.0008,0.0251,0.0004,0.0011,0.0004,0.0076,0.3174,0.0625,-0.0,-0.033,0.1024,0.0069,0.0002,0.0009,0.0005,0.0009,-0.0001,0.0006,0.0055,0.0038,0.0001,-0.0005,-0.0005,0.0009,-0.0008,0.0017,0.0429,0.0046,0.0003
"{2: [10, 28]}",-0.0026,-0.0017,0.0139,0.0014,0.001,0.0038,0.0328,0.0004,-0.0031,0.0247,-0.001,0.0011,0.0031,0.0039,0.0025,0.0015,0.009,0.0399,0.9634,0.0003,0.0016,0.9558,0.9278,0.0047,0.0044,0.0094,0.9548,0.0118,0.0101,0.3125,0.1384,0.0016,0.004,-0.003,0.946,-0.0009,0.9538,0.0074,0.8965,0.0015,0.0252,0.0503,0.9676,0.0001,-0.0054,0.5788,0.9207,0.0029,0.0176,0.0176,0.9584,0.0003,-0.0013,0.1443,0.9539,0.0031,0.0016,0.0091,-0.0064,-0.0002,0.0001,0.0142,-0.0223,0.0015,0.0007,0.0092,0.0008,0.0017,0.017,0.0145,0.0094,0.0001,0.0028,0.5752,0.927,-0.0,-0.0374,0.707,0.9089,-0.0008,0.0005,0.0114,0.1751,0.0003,0.0004,0.0111,0.8012,0.0027,-0.0006,0.0058,0.14,0.0002,0.002,0.0629,0.9394,0.002
"{2: [10, 29]}",-0.0027,-0.0017,0.0042,0.0003,0.0011,-0.0003,0.0022,0.0005,-0.0029,0.0101,0.0019,0.0005,0.0036,-0.0027,0.0077,0.0,0.01,0.0096,-0.0016,0.0002,0.0021,0.0248,0.0089,-0.0002,0.0041,0.003,0.0059,0.0002,0.0098,0.0057,0.0024,0.0003,0.0039,-0.0051,0.944,0.0001,0.9538,0.0071,0.0013,0.0,0.0248,0.0046,0.0004,0.0005,-0.0031,0.3658,0.0154,0.0015,0.0186,0.0011,-0.0003,-0.0002,-0.0008,0.0458,0.0047,0.0005,0.0019,0.0086,0.0003,-0.0002,0.0004,0.01,-0.0015,0.0027,0.0025,0.0036,0.0047,0.0005,0.0159,0.0003,0.0011,0.0004,0.0045,0.3828,0.0964,-0.0007,-0.0297,0.1007,0.0084,0.0006,0.0005,0.0006,0.0009,0.0,0.0004,0.0054,0.0038,0.0,-0.0002,-0.0005,0.0007,-0.0003,0.0016,0.044,0.0043,0.0004
"{2: [10, 30]}",-0.0025,-0.0018,0.0042,0.0005,0.0012,0.0,0.0023,0.0006,-0.0026,0.0129,0.0019,0.0006,0.0044,-0.0009,0.0114,0.0001,0.0118,0.0083,-0.002,0.0004,0.0017,0.1065,0.0098,-0.0003,0.0045,0.0068,0.0048,0.0002,0.0081,0.0043,0.0029,0.0004,0.0054,-0.0049,0.9449,-0.001,0.9525,0.0109,0.0019,-0.0011,0.0375,0.014,0.0056,0.0006,-0.0056,0.6897,0.0262,-0.0005,0.023,0.0106,0.0002,-0.0002,-0.0028,0.1989,0.0065,0.0002,0.0021,0.0098,-0.0,-0.0003,0.0001,0.0116,-0.0015,0.0031,0.0027,0.0046,0.0044,0.0007,0.0171,0.0037,0.0012,0.0005,0.0093,0.2931,0.2688,-0.0003,-0.03,0.1677,0.0065,0.0004,0.0007,0.0005,0.0011,-0.0,0.0006,0.0076,0.0036,-0.0,-0.0003,-0.0003,0.0009,-0.0012,0.0018,0.0441,0.0041,0.0005
"{2: [10, 31]}",-0.0029,-0.002,0.0034,-0.0006,0.0012,-0.0021,0.0019,0.0001,-0.0029,0.0075,0.0019,0.0001,0.0026,-0.003,0.0079,0.0,0.0141,0.0086,-0.0035,-0.0013,-0.0001,0.038,0.0098,0.0002,0.0046,0.0041,0.0068,0.0019,0.0109,0.0059,0.0016,-0.0005,0.0044,-0.0029,0.9477,0.0007,0.9529,0.0158,0.0038,0.0019,0.0395,0.0084,0.0004,0.0006,-0.0031,0.2984,0.0055,-0.0002,0.0158,-0.001,-0.0005,-0.0008,0.0001,0.0541,0.0032,0.0,0.0023,0.0071,0.0012,-0.0003,0.0005,0.0127,-0.0016,0.0051,0.0025,0.0002,0.0044,-0.0002,0.0134,-0.0012,0.0009,0.0003,0.0086,0.6432,0.406,0.0014,-0.0391,0.0939,0.004,0.0012,0.0007,0.0006,0.0006,-0.0,0.0005,0.0069,0.0038,0.0,-0.0006,-0.0006,0.0006,0.0002,0.0018,0.0432,0.0044,0.0006
"{2: [11, 12]}",0.0001,0.0004,0.0,0.0014,0.0002,0.0004,-0.0002,0.0002,0.0011,-0.0003,-0.0001,0.0003,-0.0003,0.0003,-0.0006,0.0001,0.0004,-0.0019,-0.0008,0.0,-0.0007,0.0001,-0.0003,-0.0,0.0005,-0.0001,0.0001,-0.001,0.0024,-0.0,0.0002,0.001,0.0005,-0.0016,0.0001,-0.0,0.0005,-0.0,0.0004,-0.0003,-0.0003,-0.0007,0.0007,0.0007,0.0003,0.0007,-0.0037,-0.0001,0.0006,0.0002,0.0,-0.0001,-0.0002,-0.0004,-0.0009,0.0009,0.0003,0.0002,-0.0001,0.0003,0.0002,-0.0002,-0.0006,-0.0021,0.0003,-0.0001,-0.0001,0.0005,-0.0004,-0.0002,-0.0004,-0.0002,0.0019,0.0058,0.0005,0.0102,-0.0073,-0.0002,-0.0017,0.0036,-0.0002,0.0,0.0001,0.0,0.0001,-0.0,-0.0001,0.001,-0.0005,0.0003,0.0,-0.0007,-0.0,0.0008,0.0001,0.0007
"{2: [11, 13]}",-0.0,0.0003,0.0,-0.0025,0.0013,0.0004,0.0,-0.0014,-0.0006,-0.0021,-0.0005,-0.0008,0.0017,0.0006,0.0016,-0.001,0.0012,-0.0015,-0.0027,0.0039,0.0025,0.001,0.0029,0.0028,0.0004,0.0017,0.0002,0.0404,0.0012,0.0008,-0.0007,0.0011,-0.0018,-0.0015,0.0003,0.0008,0.0007,-0.0016,0.0031,0.0008,-0.0009,0.0,-0.0002,-0.0024,0.0031,0.0017,-0.003,0.0061,0.0042,0.0014,-0.0012,-0.0019,0.0018,0.0011,0.0006,0.0035,0.0002,0.0004,0.0015,-0.0016,-0.0002,0.0001,-0.0028,0.0102,-0.0011,-0.0001,0.0007,-0.001,0.0019,0.0009,-0.0005,-0.0018,0.0045,-0.0002,0.0007,0.0123,-0.0142,0.0006,0.0109,0.0002,0.0003,-0.0,0.0001,-0.0012,0.0009,0.0004,-0.0001,-0.0016,-0.0016,-0.0001,0.0008,0.0021,0.001,0.0011,0.0003,-0.0007
"{2: [11, 14]}",-0.0,-0.0006,0.0001,0.0012,0.0012,0.0028,0.0007,0.0,0.0055,-0.0016,-0.0004,0.0026,0.004,0.0009,0.0009,0.0012,-0.0018,-0.0024,-0.001,0.0003,-0.0023,0.0016,-0.0024,0.0033,0.0005,0.0047,-0.0005,0.0009,0.0036,0.0004,0.0001,0.0037,-0.0005,-0.0013,0.0005,0.0018,0.0047,0.0002,-0.0004,0.0004,-0.0006,-0.0013,0.0009,0.0001,-0.0008,0.0011,0.0014,-0.0026,0.0012,-0.0014,-0.0009,-0.0006,-0.0025,-0.0011,-0.0009,0.0007,0.0004,0.0015,0.0022,0.0002,0.0008,0.0001,-0.0007,-0.0003,0.0042,-0.0006,-0.0,0.001,0.0038,0.0013,0.0012,0.0006,-0.0007,0.1798,0.0046,0.0126,-0.0197,-0.0008,0.002,0.003,-0.0004,0.0014,0.0004,-0.0009,-0.0001,-0.0005,-0.0003,-0.0006,-0.0011,0.0005,-0.0011,-0.0028,-0.0007,0.0005,0.0001,0.0001
"{2: [11, 15]}",0.0003,-0.0001,0.0009,0.0004,0.0011,-0.0019,-0.0001,-0.0011,0.0006,0.0089,0.002,-0.0003,0.0024,0.0003,0.0001,0.0004,-0.0,0.0587,-0.0024,-0.0019,0.0089,-0.0029,-0.0062,-0.0012,0.0016,-0.0005,-0.0009,-0.0023,0.005,0.0093,0.0002,0.0018,-0.0024,0.0819,-0.0006,-0.0055,0.003,-0.0034,-0.0025,-0.0015,-0.0009,0.0551,-0.0001,0.0006,0.0045,-0.0004,-0.005,-0.0027,0.0019,0.0024,-0.0018,-0.0008,0.0049,0.0001,-0.0023,0.0013,-0.0001,0.0035,-0.0009,0.0004,0.0007,-0.0011,-0.0001,0.0006,0.0011,0.0003,0.0043,0.0005,0.0028,0.0016,-0.0007,-0.0008,0.0019,0.7137,-0.0018,0.0014,-0.0112,0.0012,-0.0018,-0.002,-0.0008,0.0049,0.0001,-0.0007,0.001,-0.0008,-0.0,0.0009,0.0004,0.002,0.0005,0.0001,0.0019,-0.0007,0.0002,0.0005
"{2: [11, 16]}",0.3175,0.0036,0.0,0.0014,0.098,0.0018,0.0,0.0086,0.0215,0.0135,-0.0,0.0032,0.4097,0.0005,0.0,0.0194,0.7325,-0.0052,-0.0005,0.0837,0.9329,0.0758,0.0003,0.0005,0.9657,0.0045,0.0011,0.0863,0.9273,0.0378,0.0004,0.0089,0.9062,-0.0057,0.0035,0.0337,0.9514,0.012,0.0014,0.0006,0.9642,-0.0027,0.0003,0.1275,0.9539,0.5333,-0.0011,-0.0004,0.9574,-0.0011,-0.0003,0.0633,0.9481,0.0438,0.0003,-0.0002,0.6087,0.0001,0.0014,0.0042,0.3061,0.0169,-0.0005,0.0015,0.1016,0.0063,0.0002,0.0006,0.0817,0.0009,0.0003,0.0387,0.9588,0.0265,0.0001,0.0143,-0.0222,0.1106,0.0021,-0.0005,0.2354,-0.0002,-0.0002,0.0089,0.9193,0.0079,-0.0001,-0.0001,-0.0008,-0.0001,-0.0001,-0.0,0.5462,0.0415,0.0002,0.0004
"{2: [11, 17]}",-0.0013,-0.0006,-0.0003,-0.0003,-0.0002,-0.0005,-0.0005,0.0,0.0,-0.0014,-0.0003,-0.0003,-0.0005,-0.0013,-0.0005,-0.0,0.0005,-0.0028,-0.0011,-0.0,0.0016,0.0021,0.002,0.0035,-0.0001,-0.0014,0.0012,-0.001,0.0035,-0.0023,-0.0014,-0.0001,0.0001,-0.0069,0.0003,0.0029,0.0037,0.0019,0.0009,0.0008,0.0002,-0.0004,-0.0007,0.0009,0.0022,-0.0003,-0.0026,0.0002,0.0001,-0.0018,-0.0012,-0.0006,0.0001,-0.0021,-0.0024,0.001,-0.0003,-0.002,-0.0005,-0.0001,-0.0004,-0.0005,-0.0007,-0.0017,-0.0009,-0.0012,-0.0005,-0.0,-0.0008,-0.0009,-0.0007,-0.0,-0.0004,0.0044,0.0003,0.0083,-0.0073,-0.0021,0.0019,0.0003,-0.0007,-0.0001,0.0015,-0.0002,0.0006,0.0,-0.0002,0.0001,0.0006,-0.0003,0.0019,0.0001,0.0002,0.0007,0.0,0.0003
