,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95
{1: [14]},0.0223,-0.001,-0.0002,-0.0001,-0.0005,0.001,0.0048,-0.0003,0.0288,0.0012,-0.0005,-0.0001,-0.0007,0.0004,0.0054,0.0001,0.0004,0.0001,-0.0,-0.0002,0.0004,0.0036,0.001,-0.0003,-0.0004,-0.0022,-0.0002,-0.0022,0.0,0.0003,-0.0003,-0.0116,-0.0003,0.0114,-0.0023,0.0013,0.0012,0.0049,0.0019,-0.0001,0.0007,0.0014,0.0003,-0.0,-0.0,-0.0018,0.0013,-0.0,0.0006,0.0026,-0.002,0.0,-0.0,-0.0019,0.0,-0.0007,-0.0001,0.0049,-0.965,-0.0039,0.017,-0.0018,-0.0938,-0.0209,0.0108,0.0062,-0.0004,0.0,-0.0004,0.0001,0.0044,-0.0013,-0.0029,0.0007,0.0194,0.0003,-0.0856,-0.0036,0.0044,0.0004,-0.0002,0.9146,0.0008,0.9238,-0.0001,0.9602,-0.0001,0.0005,-0.0102,0.9371,0.002,0.0061,0.8734,-0.002,0.0038,-0.0011
{1: [15]},0.0017,-0.0,0.0005,-0.0,0.0017,-0.0001,0.0018,-0.0,0.001,0.0004,0.0011,-0.0,0.0013,-0.0014,0.0048,0.0001,-0.0001,0.0001,-0.0004,-0.0,-0.0002,-0.0001,0.0007,0.0004,-0.0002,0.0006,0.0036,-0.0001,0.0008,0.0,-0.0006,-0.0349,-0.0003,0.006,-0.0027,-0.0017,0.0017,-0.0002,0.0036,-0.0004,-0.0002,-0.0001,-0.0006,0.0002,-0.0001,-0.0005,0.0011,-0.0002,-0.0001,0.0003,0.0003,0.0004,-0.0001,-0.0001,0.0,0.0002,-0.0001,0.0001,-0.9595,0.0268,-0.0004,0.0006,0.0661,-0.0773,0.0003,-0.0002,0.0024,0.0002,0.0013,0.0005,-0.0001,0.0003,0.004,0.0004,0.0008,0.0011,0.0275,-0.0013,0.0029,0.0008,0.0007,0.0015,-0.0011,0.0017,0.8943,-0.0005,-0.0017,-0.0003,-0.0129,0.164,-0.001,-0.0109,0.9037,-0.0018,0.0087,0.0
{1: [16]},-0.0001,-0.0025,0.0001,-0.0002,0.0003,0.0009,0.0011,-0.0002,0.0005,0.0019,0.0014,0.0003,-0.0004,0.0024,0.001,-0.0,0.0025,0.0057,0.0051,-0.0002,0.0015,0.0036,0.0002,0.0001,0.0001,-0.0013,0.0061,-0.0027,0.0003,0.0003,-0.001,0.0916,0.001,0.0071,-0.0005,0.0007,0.0006,0.0016,0.0014,0.0003,0.0004,0.0022,0.0009,-0.0002,-0.0,0.0004,-0.0009,0.001,0.0009,0.0003,0.002,0.0002,-0.0,0.0007,0.0005,-0.0007,-0.0001,0.0004,-0.0113,0.0231,0.002,0.0048,-0.0558,0.0289,0.0002,0.0018,-0.001,-0.0006,0.0001,0.0005,0.0002,-0.001,-0.0035,0.0008,-0.0076,0.0002,0.0166,0.0042,-0.0,0.0007,-0.0052,-0.0002,0.0013,0.0015,0.0008,-0.0,-0.002,-0.0001,-0.012,0.0001,0.0006,-0.0212,-0.0029,-0.0003,0.0032,0.0007
{1: [17]},-0.0004,-0.0016,0.0006,-0.0003,-0.0001,0.002,-0.0005,0.001,0.0002,0.0008,0.0003,-0.0001,0.0013,-0.0,-0.0008,0.0007,0.0031,-0.0002,0.0014,0.0005,0.0012,-0.0003,0.0013,-0.0003,0.0004,-0.0006,0.0009,0.0038,0.0011,-0.0,0.0006,0.0648,-0.0,0.0042,0.0015,0.0004,0.0006,0.0001,0.0026,0.0008,0.0007,-0.0001,0.0006,0.001,0.0003,-0.0001,-0.0017,0.0,0.0025,0.0008,0.0072,0.0006,0.0003,-0.0002,0.001,0.0009,0.8799,0.0005,0.0001,0.0243,-0.0001,0.0015,0.394,-0.3266,-0.0002,0.0016,-0.0004,-0.0006,-0.001,-0.0008,0.0013,0.0042,0.0009,0.0002,0.3811,0.0005,0.1313,-0.0002,0.0069,-0.0006,0.0053,-0.0017,-0.0019,0.0004,-0.0004,0.0003,0.0004,-0.0034,0.0042,0.0001,-0.001,-0.0069,0.0003,-0.0004,0.0054,0.0009
{1: [18]},0.0016,-0.0018,-0.0004,0.0006,-0.0009,-0.0014,0.0016,0.0002,0.0007,-0.0005,0.0001,0.0006,-0.0003,-0.0013,0.0042,0.0001,-0.0001,-0.0007,0.0011,-0.0001,-0.0002,0.0004,0.0005,0.001,0.0001,0.0012,0.0023,0.0038,0.0007,-0.0,0.0014,-0.0784,-0.0005,-0.0001,-0.0022,-0.0001,0.0004,0.0002,0.0027,0.0001,0.0001,-0.0007,-0.0002,0.0,-0.0001,0.0,0.0004,0.0004,-0.0001,-0.0003,0.0007,-0.0001,-0.0001,0.0001,-0.0,0.0005,0.0,-0.0004,-0.0063,0.0155,0.0007,-0.0001,0.1456,-0.0681,0.0018,-0.0016,-0.0004,0.002,-0.001,-0.0011,0.0005,0.0035,-0.0068,0.001,0.0379,0.004,0.0423,-0.0015,-0.0021,-0.0001,-0.0023,-0.0001,-0.0024,0.0001,0.0005,0.0004,-0.0079,0.0003,-0.0681,0.0611,0.0005,-0.003,0.0319,-0.0012,0.0024,0.0005
{1: [19]},0.0003,0.0015,-0.0015,0.7928,0.0015,0.0006,-0.0022,-0.0035,0.0023,0.0012,-0.0015,0.3334,0.0004,0.0017,-0.0016,-0.0039,0.2676,-0.0015,0.0038,0.009,0.0021,0.0004,0.0285,-0.0003,0.1369,0.0025,-0.0003,0.4465,-0.0002,0.0004,0.9503,0.7413,-0.0018,0.0021,0.0049,0.0985,0.0007,-0.0004,0.8656,0.0012,0.0001,0.0002,-0.0009,0.9311,0.0003,-0.0008,0.7928,0.8843,-0.0015,-0.0008,-0.0007,0.948,0.0,-0.0002,0.383,0.937,-0.0003,-0.0006,0.001,0.8496,0.002,-0.0013,-0.4863,0.0259,0.0025,0.0012,-0.0013,0.4017,0.0007,-0.0003,-0.0,-0.0056,-0.0086,0.0001,0.0088,0.3141,-0.0079,-0.001,-0.001,0.0042,0.0104,-0.0007,0.0017,0.2433,0.0,0.0004,0.0038,0.0021,-0.5157,0.0003,0.0422,-0.0054,0.0018,0.0003,0.0021,0.0048
{1: [20]},-0.0008,-0.0011,-0.0011,-0.0005,0.0006,-0.0016,-0.0013,-0.0017,0.0008,-0.0006,-0.0011,-0.0003,0.0001,-0.003,-0.0009,-0.0022,0.8532,0.0039,-0.0009,-0.0005,0.0004,-0.0006,0.0041,0.0016,-0.0014,0.0056,-0.002,0.017,0.0019,0.0001,0.0056,-0.0837,-0.0015,0.0052,-0.0035,-0.003,-0.0018,-0.0007,0.0044,0.0016,0.005,-0.0007,0.0039,0.0008,0.0001,0.0005,0.0936,0.0386,-0.0017,0.0002,0.0587,0.0023,-0.0001,0.0011,0.0004,-0.0012,0.9641,0.8607,-0.009,0.5672,0.9667,0.9383,0.4778,0.0576,0.0004,-0.0003,-0.0016,-0.0005,-0.0006,-0.0009,-0.0013,-0.0044,0.0141,0.0009,0.0832,0.0052,-0.0036,-0.002,0.3368,0.413,0.6378,0.0003,0.0007,-0.0002,0.0003,0.0091,-0.0029,0.0003,0.0143,0.3828,-0.0001,0.0081,0.9204,-0.0018,-0.0021,0.0009
{1: [21]},0.0029,0.0019,0.0064,-0.0001,-0.0001,-0.0044,0.0325,-0.0014,0.003,0.0072,0.0036,-0.0003,-0.0005,-0.0028,0.0023,-0.0028,0.0021,-0.0031,0.0004,0.0157,0.0002,0.0034,0.0014,-0.0015,-0.0001,0.0035,0.0004,0.0026,-0.0004,0.0003,0.0065,0.406,-0.0018,-0.0049,-0.0039,0.0016,-0.0012,0.5641,-0.0014,0.0007,0.0044,-0.0003,-0.0019,-0.0024,0.0002,0.0003,-0.0007,-0.0001,-0.0025,-0.0002,-0.0036,-0.0005,0.0106,-0.0001,0.002,0.0001,0.2256,0.0006,0.0006,0.7304,0.0142,0.0272,-0.0569,-0.6171,0.0051,0.0014,0.0013,0.0003,0.0002,-0.0072,0.0203,-0.0041,-0.0086,0.0119,0.0154,0.004,0.0304,0.0015,0.0145,-0.0007,0.0158,-0.0005,-0.0019,0.0062,0.0029,0.5642,-0.0071,-0.0035,-0.0257,-0.0004,0.0011,-0.0139,0.0019,0.0014,0.0045,-0.0002
{1: [22]},-0.0002,0.0026,0.0001,-0.0008,0.0017,0.0008,-0.0014,0.0028,0.0021,0.0022,-0.0002,-0.0001,0.0006,-0.0015,-0.0017,0.0018,-0.0,-0.0017,-0.0023,0.0042,0.0039,0.0021,-0.0013,-0.0009,-0.0008,0.017,0.003,0.003,-0.0003,0.0004,-0.0001,-0.1336,0.002,-0.0047,-0.0024,-0.0023,0.0012,0.0,0.0003,-0.0006,-0.0007,-0.0009,0.0014,-0.0006,-0.0001,0.0012,0.1288,0.8454,-0.0024,-0.0007,0.0099,0.0,0.0007,0.0014,0.0078,0.9185,0.0002,-0.0008,-0.0006,-0.066,-0.0012,-0.0015,-0.3832,-0.0205,-0.0023,-0.0006,-0.001,-0.0011,-0.0029,-0.0008,-0.0005,-0.0,-0.0027,0.0016,0.8836,0.0017,0.0788,0.0004,0.2529,0.0033,0.215,0.0004,-0.0005,0.0004,0.0006,0.0001,-0.0018,-0.0008,0.0047,0.0003,0.0,0.0055,0.2782,-0.0002,-0.0037,-0.0012
{1: [23]},0.0002,-0.0003,-0.0006,0.0036,0.0001,0.0017,0.0004,0.0009,-0.0,0.0014,0.0004,0.004,0.0001,-0.0008,-0.0011,-0.0005,0.0003,-0.0004,0.0002,-0.0011,0.0001,-0.0003,-0.0,-0.0001,-0.0,0.0012,0.0001,-0.0029,0.0003,0.0001,-0.0,-0.0235,0.0007,0.0005,-0.0004,-0.0016,0.0007,0.0,0.0001,-0.0002,-0.0001,-0.0004,-0.0002,-0.0001,-0.0002,0.0002,-0.001,-0.0005,0.0006,0.0001,-0.0016,-0.0002,-0.0005,0.0003,0.0001,-0.0004,0.0002,0.0,-0.0047,-0.0815,0.0008,-0.0009,0.4066,-0.007,-0.0005,0.0047,0.0002,-0.0002,-0.0006,0.0001,-0.0001,0.0227,-0.0021,0.0043,-0.0005,0.0051,-0.0045,-0.0005,0.0021,0.0035,0.0708,0.0,-0.0024,0.9493,0.0205,0.9491,-0.0087,-0.0003,0.0112,0.001,-0.0001,0.0002,0.9184,0.9407,0.0017,0.0001
{1: [24]},0.0021,0.0,0.0005,-0.0008,0.001,-0.0005,0.0006,0.0,0.0009,0.0006,0.0005,-0.0001,0.0012,-0.0009,-0.0004,0.0014,0.0001,0.0008,0.0012,-0.0003,0.0001,-0.0003,0.0021,0.0002,-0.0003,-0.0003,-0.0,0.0004,0.0001,-0.0001,0.0004,-0.0916,0.0008,-0.0002,0.004,-0.0018,0.0005,-0.0002,-0.0005,-0.0003,0.0003,0.0008,0.0005,0.0001,-0.0003,0.0,-0.0003,0.0001,-0.0004,-0.0001,0.0017,-0.0001,-0.0007,0.0002,0.0007,0.0004,0.0005,0.0013,-0.0296,0.0566,0.001,0.0001,-0.1359,0.0471,-0.0008,-0.0008,-0.0,-0.0001,0.0007,-0.0008,0.0004,0.0026,-0.0053,0.0003,0.0108,0.0,0.0439,-0.0002,0.0013,-0.0004,0.9674,0.9705,-0.0021,-0.0003,0.0653,0.0,-0.0016,-0.0025,0.0231,0.9688,0.9544,0.0175,0.9536,0.9664,0.9701,0.9751
{1: [25]},-0.0001,-0.0002,-0.0008,0.0001,-0.0007,0.0014,0.0015,-0.0013,-0.0002,0.0014,-0.0004,-0.0001,-0.0011,-0.0005,-0.0007,0.0002,0.0003,-0.0021,0.0015,-0.0005,0.0006,0.0007,-0.0002,0.0003,0.0001,0.0004,0.0003,-0.0009,0.0,-0.0001,-0.0002,0.0722,0.0002,0.0002,0.0067,-0.0013,0.0005,-0.0002,0.0014,-0.0003,0.0022,0.0003,-0.0,-0.0017,-0.0001,0.0004,-0.0007,0.0003,-0.0001,-0.0002,-0.0005,-0.0011,0.0001,-0.0001,-0.0004,0.0002,-0.0002,-0.0001,-0.001,-0.0206,-0.0002,0.0004,0.0233,-0.018,-0.0009,-0.0005,-0.0002,-0.0006,-0.001,-0.0011,-0.0001,-0.0036,-0.0104,-0.0011,0.0019,-0.0004,-0.0311,-0.0,-0.0013,0.0005,0.003,-0.0002,-0.0022,-0.0006,-0.0002,0.0001,-0.0094,-0.0029,-0.0143,0.0011,0.0001,0.0007,0.0874,0.0004,-0.0005,-0.0003
{1: [26]},0.0001,-0.0008,0.0006,0.0001,0.0007,-0.0014,-0.0002,0.0,0.0001,0.0003,0.0005,0.0,0.001,-0.0004,-0.0003,-0.0002,0.0012,0.0003,-0.0007,-0.0003,0.0002,0.0,0.0014,-0.0006,0.0002,-0.0006,0.0027,0.0012,0.0,-0.0,-0.0006,-0.0105,-0.0005,0.0083,0.0008,0.001,-0.0013,0.0002,0.0012,-0.0001,0.0003,-0.0001,0.0003,-0.0001,-0.0003,0.0002,0.0015,0.0003,0.0001,0.0,0.0019,-0.0001,-0.0005,-0.0006,0.0,-0.0006,-0.0002,0.0002,-0.9421,0.044,-0.0006,0.0025,-0.128,-0.0002,0.0001,-0.0001,0.0002,0.0,0.0001,-0.0015,-0.0002,0.0023,-0.0038,0.0011,-0.0065,-0.0002,0.0225,-0.0006,0.0001,-0.0001,0.0431,0.2491,0.0015,-0.0002,0.0361,0.0006,-0.0084,-0.0029,0.0131,0.9376,0.897,0.0021,0.9336,-0.0005,0.9577,0.9525
{1: [27]},0.0013,-0.0005,0.0004,0.0001,0.0005,0.0004,0.0007,-0.0,0.0007,-0.0001,-0.0006,0.0002,0.0004,0.0022,-0.0003,0.0004,-0.0002,-0.0,-0.0009,-0.0012,0.0009,0.0004,0.0,0.0003,-0.0002,0.0006,0.0016,0.0035,-0.0004,0.0001,0.0004,0.0911,-0.0003,-0.0011,0.003,0.0003,0.0,0.0001,0.0001,0.0005,-0.0001,0.0012,0.0006,0.0004,-0.0001,-0.0005,-0.0016,-0.0001,0.0008,0.0001,0.0035,0.0003,-0.0003,-0.0001,0.0001,-0.0006,0.0002,-0.0001,0.0,0.0209,0.0001,0.0003,0.0999,0.0063,0.0003,-0.0004,-0.0,-0.0002,0.0005,0.0003,0.0001,-0.0002,0.0055,0.0021,0.2703,0.0007,0.0311,0.0009,0.0004,-0.0001,0.0058,0.0001,-0.0006,0.0005,0.0002,0.0,-0.0004,0.0002,0.0016,0.0001,0.0007,0.0062,0.4129,-0.0001,-0.0008,0.0005
{1: [28]},-0.0003,0.0004,-0.0002,0.0004,0.0016,-0.0006,0.0004,0.0005,0.0012,0.0016,-0.0003,0.0002,0.0007,0.0019,0.0018,0.0005,0.0006,-0.0001,0.0043,0.001,0.0001,-0.0006,0.0001,0.0002,0.0002,-0.0,0.0003,0.0027,0.0,-0.0003,0.0003,-0.0672,-0.0005,0.0007,0.001,-0.0005,0.0006,-0.0004,0.0002,-0.0003,-0.0002,-0.0002,-0.0001,-0.0002,-0.0003,-0.0002,0.0,-0.0001,-0.0007,0.0003,0.0026,0.0002,-0.0001,-0.0005,-0.0001,-0.0005,0.0001,0.1232,-0.0006,0.8141,0.0003,0.0012,0.2438,0.0504,-0.0008,0.0014,-0.0008,0.0,-0.0001,-0.0002,-0.0001,0.0002,0.0015,-0.0001,0.0092,-0.0,-0.061,0.0012,-0.0009,-0.0005,0.0009,0.0002,-0.0006,-0.001,0.0003,-0.0004,-0.0047,0.0005,0.0107,0.0015,0.0001,0.0022,0.1469,-0.0013,-0.0042,0.0001
{1: [29]},-0.0005,-0.0016,0.0007,0.0005,0.0009,-0.0005,-0.0004,-0.0002,-0.0001,-0.0003,-0.0006,0.0,0.0002,0.013,-0.0013,0.0002,0.0,0.0012,0.002,0.0002,0.0011,-0.0,0.0012,-0.0002,-0.0002,-0.0002,-0.0014,0.0027,0.0001,-0.0002,-0.0,-0.0514,-0.0006,0.0021,0.0046,-0.0013,-0.0,-0.0005,-0.0004,-0.0002,0.0003,-0.0001,-0.0012,-0.0001,-0.0002,0.0,0.0004,-0.0005,-0.0009,0.0001,-0.0025,0.0005,-0.0005,-0.0015,0.0003,-0.0005,-0.0,-0.0008,-0.965,-0.0159,-0.0009,-0.0007,-0.0351,0.0132,-0.0009,0.0055,-0.0003,-0.0002,-0.0006,-0.0,-0.0013,-0.0007,-0.0002,0.0,-0.0089,-0.0002,-0.0659,-0.0023,-0.0001,-0.0005,0.0099,0.0004,0.0015,0.0003,-0.0001,0.0,-0.0003,0.0007,-0.0046,0.0004,0.0003,-0.0005,-0.0063,0.0005,0.0006,0.0004
{1: [30]},0.0006,0.0027,-0.0004,0.0,0.0006,0.0003,0.0004,0.0014,-0.0006,0.0516,-0.001,-0.0001,0.0009,-0.0055,0.0007,0.0007,0.0016,0.0006,0.0688,0.0008,0.0009,0.0014,0.001,-0.0005,-0.0004,0.0002,0.0125,0.0049,0.0006,0.0001,-0.0008,0.3521,0.0009,0.0039,0.0012,0.0001,0.004,0.0006,0.0028,-0.0001,0.0012,0.0019,0.0008,0.0005,-0.0006,0.0005,0.0096,-0.0003,-0.0004,0.0018,0.0122,0.0008,-0.0002,-0.0002,0.0026,0.0008,0.0003,0.0001,-0.9628,-0.0283,-0.0012,0.0449,0.2236,0.0121,0.0016,0.044,-0.001,0.0004,0.0005,-0.0004,0.0016,0.003,0.0054,0.0048,0.7119,0.0009,0.0408,0.0001,0.1007,-0.0,0.0053,0.5843,0.961,0.023,0.0385,0.2748,-0.0018,-0.0026,0.0127,0.7117,0.0019,0.0061,0.9322,0.8677,0.0012,0.0004
{1: [31]},-0.0015,0.0005,0.0011,0.0003,-0.0006,0.0035,0.0002,0.0008,0.0002,0.0019,0.001,-0.0003,0.0011,-0.0042,-0.0013,0.0,0.0068,0.0004,0.003,0.0005,0.0044,-0.0002,-0.0008,-0.0,-0.0005,0.001,0.0007,-0.0021,0.0004,-0.0001,0.0011,-0.1315,-0.0009,-0.0007,0.0017,-0.0016,0.002,-0.0004,-0.0006,0.0,0.0,-0.0006,-0.0011,-0.0013,-0.0002,-0.0007,0.0012,-0.0001,-0.0005,-0.0001,-0.0001,-0.0003,0.0007,-0.0004,-0.0006,0.0002,-0.0003,-0.0018,-0.0004,-0.0529,-0.0001,0.0002,0.2677,-0.8795,-0.0012,0.0013,0.0004,-0.0016,0.0003,0.0023,0.0002,0.0002,-0.0052,0.0008,0.0737,0.0294,0.0522,-0.0009,-0.0019,0.0003,0.9565,-0.0001,-0.0005,0.0001,0.951,-0.0,-0.0056,-0.0013,0.0083,0.9352,-0.0011,-0.9665,0.7582,0.0002,0.0004,0.002
{2: [0]},-0.0021,-0.0002,-0.0003,-0.0001,-0.0004,-0.001,-0.0001,-0.0019,0.0012,-0.0007,-0.0001,0.0002,-0.0008,0.0001,-0.0012,-0.0022,-0.0005,-0.0016,-0.0037,-0.001,-0.0009,-0.0001,-0.0004,-0.0004,-0.0002,-0.0011,-0.0014,-0.0049,-0.0008,-0.0002,-0.002,-0.064,-0.0016,-0.0024,-0.005,-0.0029,-0.0013,-0.0,-0.0012,0.0001,-0.0005,-0.0006,-0.0002,-0.0008,-0.0007,-0.0005,-0.0025,-0.0002,-0.0012,0.0005,0.0005,-0.0012,-0.0003,-0.0026,0.0003,-0.0001,-0.0002,-0.001,-0.0026,-0.0535,0.0008,-0.0018,-0.4855,0.0327,-0.0014,0.0004,-0.0009,-0.0003,-0.0015,0.0005,-0.0001,-0.0042,-0.007,-0.0008,-0.0138,-0.001,0.061,0.001,0.0016,-0.0011,0.0076,-0.0005,-0.0009,-0.0006,-0.0004,0.0007,-0.0003,-0.0002,0.0042,0.0001,-0.0007,-0.0007,0.1349,-0.0001,-0.0004,-0.0
{2: [1]},-0.0019,-0.0018,-0.0016,-0.0007,0.008,-0.0022,-0.0025,-0.0008,0.0004,0.003,0.0011,0.0007,-0.0,-0.002,-0.0008,-0.0003,0.0001,-0.0011,-0.0024,0.0014,0.0001,-0.0012,-0.001,0.0005,-0.0006,0.0016,0.0036,0.0449,-0.0002,-0.0002,-0.0004,0.5174,-0.0005,-0.0043,-0.0066,-0.0021,-0.0014,-0.0007,-0.0014,0.0003,-0.0004,0.0002,0.0023,0.0009,-0.0004,-0.001,-0.0029,-0.0002,0.0004,0.0005,0.0155,0.0005,-0.0008,-0.0015,0.002,0.0003,0.0008,0.01,0.0008,0.0471,-0.0005,0.0764,0.1224,0.032,-0.0009,0.0062,-0.0014,-0.0005,-0.0005,0.0005,-0.0008,-0.0022,0.0022,0.0004,-0.0083,-0.0005,-0.0231,-0.0002,0.0001,-0.0001,0.7311,-0.0007,-0.0026,0.0003,-0.0007,-0.0006,-0.0077,-0.0016,0.0221,0.7348,-0.0034,0.0111,0.9432,-0.0021,0.9632,-0.0021
{2: [2]},0.0012,0.0018,0.0002,0.0001,0.0007,0.0008,0.0042,0.0012,0.0004,0.002,0.0016,0.0002,0.0,-0.0008,0.0108,0.0016,0.0027,0.0018,0.0019,0.0012,0.0028,0.0001,0.0005,-0.0002,-0.0004,-0.0011,0.0002,-0.0008,0.0004,-0.0001,0.0022,-0.1173,-0.0004,0.0044,-0.0062,0.0009,0.0017,0.0011,0.0004,-0.0002,0.0006,0.0011,-0.0003,0.0001,-0.0004,0.0002,0.0027,0.0,0.0001,0.0004,0.0018,0.0,-0.0001,-0.0001,-0.0003,0.0006,0.0002,-0.0001,-0.0077,0.0342,0.0002,-0.0014,0.1182,-0.011,0.0015,0.0022,0.0025,0.0003,-0.0011,0.0003,0.0021,0.0024,-0.0069,0.0017,-0.0015,0.0005,0.0901,0.0001,0.0023,0.0011,0.0126,-0.0002,0.0016,0.002,0.0029,0.0019,-0.0018,-0.0015,-0.4417,0.0005,0.0009,-0.037,0.7824,0.5253,0.0104,0.0006
{2: [3]},0.0031,0.1331,0.0016,0.6293,0.6786,0.0032,0.0209,0.0426,0.0058,0.1066,0.0013,0.425,0.5537,0.0023,0.0435,0.0395,0.264,0.0045,0.051,0.0056,0.0048,0.0275,-0.0028,0.6224,0.2213,0.0067,0.0286,0.0129,0.003,0.0249,-0.0016,0.6656,0.4141,0.0089,0.0361,-0.0001,0.002,0.0184,0.0006,0.1566,0.3089,0.0007,0.0403,0.0019,0.0022,0.0821,-0.0014,0.8629,0.274,0.0023,0.0504,0.0032,0.0015,0.1016,0.0003,0.688,0.8491,0.0043,-0.0094,0.0955,0.0033,0.2041,0.3692,0.041,0.0041,0.1525,-0.0007,0.798,0.627,0.0016,0.0232,0.13,0.0479,0.0052,0.2794,0.554,0.0329,0.0195,0.0048,0.1484,0.7333,0.0012,0.0921,0.0104,0.0034,0.1083,0.0025,0.441,0.0047,0.0016,0.1197,0.0032,0.0102,0.0727,0.0031,0.2641
{2: [4]},0.0051,0.0017,0.0001,0.0002,0.0097,-0.0004,0.0007,-0.0,0.0042,0.0005,0.0001,0.0001,0.0118,-0.002,-0.0001,-0.0012,0.0038,-0.0008,0.0011,0.0138,0.1267,0.0133,0.0008,0.0046,-0.0015,0.0118,0.0036,0.0036,-0.0001,-0.0001,0.0019,-0.133,-0.0012,0.0145,0.0201,-0.0002,-0.0005,0.0001,0.0012,0.0022,0.0008,0.0023,-0.0001,-0.0,0.0954,0.0005,-0.0019,0.0012,0.0003,0.0029,0.0012,-0.0012,0.0002,0.0005,-0.0003,0.0002,0.0331,-0.0011,-0.0012,0.0137,-0.0004,0.0017,-0.0301,-0.0353,0.0009,0.0024,-0.0012,0.0,-0.0006,-0.0001,-0.0009,-0.003,0.0088,0.0026,-0.006,-0.001,0.0508,0.0031,-0.0021,-0.0005,0.0142,0.0014,-0.0015,-0.0001,0.0006,-0.0003,-0.0011,0.0002,0.0033,0.0552,-0.0011,-0.0014,0.0429,-0.0002,-0.0006,0.0028
{2: [5]},-0.0003,-0.0008,0.0003,0.0001,0.0009,0.0004,0.0002,0.0006,0.0001,0.0024,0.0009,-0.0001,0.0001,-0.0003,-0.0001,-0.0011,0.0014,-0.0008,-0.0011,0.0001,-0.0004,0.0001,0.0009,0.0013,0.0002,-0.0012,-0.0001,0.0023,0.0001,-0.0001,0.0007,-0.0915,0.0,0.0017,0.0003,-0.0028,0.0011,-0.0003,0.0024,0.0008,0.0001,-0.0003,-0.0011,-0.0002,-0.0001,-0.0001,-0.0005,0.0006,0.0005,0.0,0.002,-0.0002,-0.0002,-0.0004,-0.0005,-0.0005,0.0051,-0.0001,-0.0066,0.2639,-0.0003,0.0006,0.1037,0.027,-0.0012,0.0002,0.0003,0.0001,-0.0003,-0.001,0.0005,0.0029,-0.0074,0.0024,-0.0005,0.0019,0.0337,-0.0023,-0.0023,-0.0005,0.9572,0.0001,-0.0021,0.2048,0.0016,0.9407,-0.0083,-0.0032,0.021,0.9493,0.9386,0.0121,0.949,0.9656,0.9604,0.9625
{2: [6]},-0.0,0.0145,0.001,0.8661,0.0075,0.0003,-0.0007,0.8529,0.0001,0.0117,0.0308,0.9487,0.0095,0.0004,-0.0002,0.0044,-0.0006,0.0007,0.0004,0.0756,-0.0001,-0.0003,0.0011,0.0012,-0.0002,0.0004,0.0028,0.0581,0.0006,-0.0,0.01,0.3972,-0.0012,0.0077,0.0111,0.012,-0.0004,0.0002,0.8601,0.0007,-0.0001,0.0003,0.0066,0.9097,0.0003,0.0001,0.1764,0.8741,0.0001,0.0002,0.246,0.9006,0.0,-0.0001,0.9112,0.9517,-0.0,0.0001,-0.8293,0.6669,-0.0004,-0.0005,-0.4873,0.0532,0.0002,-0.0001,0.0001,0.9043,0.0071,0.0001,-0.0006,0.8315,0.0023,0.0029,0.1129,0.9352,-0.0246,0.0028,0.0019,0.8143,-0.0053,0.0014,-0.0007,0.9624,0.0,-0.0004,0.3432,0.0032,0.0011,-0.0006,-0.0003,0.0024,-0.0135,0.0181,0.95,0.0014
{2: [7]},-0.0008,-0.0043,-0.0011,0.0005,-0.0005,-0.0017,-0.0018,0.0004,0.0022,-0.0011,-0.0014,0.0,0.0007,-0.002,-0.0042,-0.0013,-0.0008,0.0004,-0.0002,-0.0022,0.0003,-0.0005,-0.0023,-0.0004,-0.0004,0.0016,-0.0001,-0.0059,-0.0009,-0.0002,-0.0007,0.5365,-0.0009,0.004,-0.0002,-0.0034,0.0006,0.0007,0.0023,-0.0,0.0011,-0.0012,0.0018,-0.0009,-0.0005,-0.0011,0.0003,0.0001,0.0008,0.0003,0.0112,-0.0013,-0.0,-0.0012,-0.0007,-0.0011,-0.0007,0.0004,-0.0023,0.0177,-0.0005,-0.0004,0.0238,0.0148,-0.0005,-0.0025,-0.0023,0.0005,-0.0008,0.0005,-0.0017,-0.0019,-0.0044,0.0002,0.0125,0.0008,-0.066,-0.001,-0.0007,0.0003,0.963,0.2677,-0.0028,0.0011,0.0086,0.9354,-0.0095,-0.003,0.023,0.9611,-0.0018,0.0134,0.9501,0.9678,0.9617,0.943
