,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
{0: [20]},-0.0007,-0.0009,0.0003,-0.0097,0.0004,0.0029,0.038,0.2234,0.004,-0.0088,-0.0011,0.0095,0.0001,0.003,0.9219,0.7864,-0.0003,-0.0001,0.0021,-0.0032,-0.0004,-0.001,0.0026,0.0004,0.0004,0.0243,-0.0001,0.0038,-0.001,-0.0022,-0.0052,0.0083,-0.0008,-0.0019,0.0014,0.0033,-0.0006,0.0013,-0.0002,-0.0001,-0.0124,-0.0188,0.0739,0.9415,0.0103,0.6864,0.0022,-0.0388,-0.0005,0.0005,0.0002,-0.0012,-0.0001,0.0004,0.0001,0.0005,-0.0027,0.0014,0.004,0.0004,-0.0007,0.001,0.0056,-0.0012,-0.0003,0.0005,0.0008,0.4237,0.0007,-0.0045,0.0021,0.0045,0.0,0.0003,0.0004,0.0002,-0.0006,-0.0013,-0.0001,0.0
{0: [21]},-0.0007,-0.0001,0.0002,0.0156,-0.0022,0.0001,0.0244,0.0305,0.0024,0.0033,0.0003,-0.0026,0.0002,0.0004,-0.0022,0.0036,-0.0008,0.0008,-0.0012,0.0409,0.0001,-0.0005,-0.0001,-0.0007,-0.0034,-0.0008,0.0002,0.001,-0.0006,-0.0047,-0.0014,0.0049,-0.0006,-0.0012,0.0006,-0.0007,0.0032,-0.0002,-0.0012,0.0,0.0004,0.0058,-0.0035,0.0214,0.0005,-0.011,0.0295,-0.0193,-0.0,0.0008,-0.0002,-0.0001,0.0001,0.0,0.0004,0.0009,0.0003,0.0003,0.0004,0.0007,0.0004,0.0005,-0.0003,-0.0003,-0.0002,0.0004,0.0001,0.0008,-0.0004,-0.0004,-0.0015,-0.0082,0.0,0.0007,-0.0001,0.0,0.0,0.0003,0.0003,0.0001
{0: [22]},0.5846,0.0016,0.0023,-0.028,0.0222,0.8346,0.8076,-0.0843,0.3848,-0.0089,-0.0009,0.0082,-0.0006,-0.0067,0.3808,0.0556,-0.0004,-0.0019,-0.0047,0.1288,0.0222,-0.0008,0.0381,0.0075,0.879,0.6894,0.0003,-0.0258,0.1382,0.0695,0.0824,0.0161,-0.002,0.0198,0.0148,0.03,0.0325,-0.0053,-0.0001,0.0012,-0.0069,0.113,-0.0037,0.4694,-0.0022,0.0731,0.2461,0.0539,0.0001,-0.0048,0.0057,-0.0036,0.0193,0.0025,0.0025,-0.0019,-0.0022,0.0022,-0.0014,-0.0015,0.0043,-0.0034,-0.002,0.0137,-0.0016,0.028,0.0065,0.0023,-0.0013,-0.0043,0.0273,0.0047,0.02,0.0014,0.0002,0.007,-0.001,0.3346,0.2088,-0.0004
{0: [23]},-0.0001,-0.0002,0.0006,0.0099,0.0014,0.0013,0.0051,-0.0023,0.0005,0.0037,0.0005,0.0013,-0.0002,-0.0001,-0.0001,-0.0009,0.0,0.0001,0.0008,0.0122,0.0001,0.0004,0.0001,-0.0013,0.0004,0.0009,-0.0015,0.016,-0.0004,0.0003,0.001,0.0023,-0.0002,0.0018,0.0002,-0.0007,0.0003,0.0004,0.0008,0.0002,0.0005,0.0057,0.001,-0.0036,0.0001,-0.006,0.0367,0.0324,0.0004,0.0002,-0.0003,-0.0014,-0.0003,0.0007,0.0005,-0.0005,-0.0002,-0.0003,0.0002,-0.0001,-0.0003,-0.0001,0.0003,0.0006,0.0007,0.001,-0.0002,-0.0009,-0.0,0.0005,0.0009,0.0004,-0.0001,-0.0006,0.0003,0.0004,-0.0001,-0.0012,-0.0003,-0.0001
{0: [24]},0.0001,-0.0003,-0.0002,-0.0095,-0.0025,0.0002,-0.0011,-0.0683,-0.0006,0.0012,-0.0006,-0.0048,-0.0003,-0.0001,0.0121,-0.004,-0.0,-0.0007,0.0022,0.0363,0.0004,-0.0007,-0.0,-0.0002,-0.0005,0.0021,0.001,0.0288,-0.0005,-0.0004,0.0003,0.0009,-0.0,-0.0007,-0.0001,0.0002,0.0009,-0.0002,0.0005,-0.0,0.0057,-0.0049,-0.0007,-0.0042,-0.0005,-0.0176,-0.0097,-0.0057,-0.0,0.0004,0.0001,-0.0004,-0.0001,-0.0,0.0002,-0.0001,0.0001,0.0005,-0.0001,0.0002,-0.0008,-0.0005,0.0,0.0001,-0.0004,0.0004,0.0006,0.0013,0.0002,0.0001,0.0022,0.0007,0.0001,0.0001,0.0001,0.0001,0.0002,0.0011,-0.0,0.0002
{0: [25]},0.0,-0.0002,0.0023,0.2933,0.3512,0.0233,-0.0065,0.1208,0.0002,-0.0056,-0.0008,-0.0071,-0.0006,-0.0003,-0.0085,0.0048,0.0018,-0.0004,0.002,-0.0046,0.0053,0.0029,-0.0002,0.0013,-0.0011,0.026,0.0059,-0.0133,0.0262,0.003,0.0007,0.0117,0.0214,-0.0015,0.0005,-0.0035,0.0045,-0.0004,0.0021,-0.0007,0.0058,-0.0455,-0.0036,-0.0127,-0.001,-0.0133,0.14,0.0011,0.0009,0.0032,0.0006,-0.0013,-0.0002,-0.0,0.0025,0.0028,-0.0036,-0.0019,-0.0003,-0.0004,0.004,-0.0019,0.0007,0.0022,-0.0023,0.0051,-0.0003,-0.0022,0.0021,-0.0017,0.0031,-0.0038,0.0006,-0.0001,0.0019,0.0013,-0.0002,0.6592,0.0005,0.0009
{0: [26]},-0.0004,-0.0011,0.0011,0.0039,-0.0078,0.0013,-0.0233,0.0951,0.0023,-0.015,0.0297,-0.0013,-0.001,0.0009,0.1278,0.7514,0.001,0.0006,0.0048,-0.0361,0.006,-0.0012,0.0032,0.0203,-0.0022,0.0916,0.0024,-0.0179,-0.0021,-0.0044,-0.0021,0.2501,0.0007,-0.003,-0.0008,0.9273,-0.0029,-0.0033,-0.0036,0.0003,0.3557,0.11,0.007,0.8668,0.0038,0.6049,0.2457,-0.067,-0.0005,-0.0019,-0.0001,-0.0037,-0.0012,0.0119,0.0025,0.0065,-0.0035,-0.003,0.9713,0.0,-0.0031,0.0003,0.1046,-0.0027,-0.0003,-0.0005,0.0002,0.0452,0.0001,-0.0007,0.0016,-0.005,0.0001,-0.0006,-0.0011,-0.0006,-0.0019,0.0,0.0,-0.0005
{0: [27]},0.0008,-0.0008,0.0327,0.7173,-0.0087,0.7754,0.0171,0.0399,-0.0004,-0.0107,0.0244,0.815,0.0014,0.6047,0.1299,0.1089,-0.001,0.0038,0.0002,-0.0569,0.0044,0.1439,-0.0017,0.0071,-0.0043,-0.0042,0.9014,0.0009,0.003,-0.0042,0.0005,0.0061,0.9442,-0.0012,0.001,-0.0084,-0.0011,-0.0001,-0.0031,-0.0006,0.0421,0.0542,0.0143,0.1167,0.0055,0.1769,0.0548,0.2254,0.0021,-0.0017,-0.0006,-0.005,-0.0022,0.0004,-0.0002,0.005,0.0002,0.0014,0.0025,0.0013,0.0038,-0.0016,0.0011,-0.0014,-0.0005,-0.0026,-0.0023,-0.0013,-0.0016,-0.004,-0.0046,-0.0192,0.001,0.0007,-0.0027,0.0002,-0.0016,0.0007,0.0006,0.001
{0: [28]},-0.0001,-0.0002,-0.0007,-0.0084,0.0002,0.0003,-0.0156,0.0037,-0.0008,0.0011,0.0007,-0.0039,-0.0002,-0.0001,-0.0005,-0.0022,-0.0001,-0.0006,0.0008,0.042,-0.0001,-0.0002,-0.0003,-0.0003,-0.0004,0.002,0.0017,0.0052,0.0006,-0.0003,-0.0007,0.0028,0.0002,-0.0007,0.0003,0.0007,0.0002,-0.0001,0.0001,0.0001,0.0025,-0.0296,0.0017,-0.0011,-0.0004,0.0321,-0.0274,0.0023,-0.0,-0.0002,-0.0002,-0.0004,-0.0001,-0.0002,0.0001,0.0015,-0.0003,-0.0002,-0.0003,-0.0006,-0.0006,-0.0002,-0.0001,-0.0002,-0.0006,-0.0005,0.0005,-0.0011,0.001,-0.0,-0.0027,-0.0022,-0.0,0.0001,0.0004,0.0001,0.0003,0.0003,0.0,0.0001
{0: [29]},0.0001,-0.0,-0.0001,-0.0087,0.0006,0.0,-0.009,-0.0064,0.0002,-0.0004,-0.0002,0.0001,0.0001,0.0001,-0.0031,-0.0011,0.0014,0.0003,-0.0006,0.014,0.0001,0.0,-0.0001,-0.0001,0.0005,0.0053,0.0,-0.008,-0.0003,-0.0036,0.0006,-0.0055,0.0006,-0.0003,0.0,0.0005,0.0019,-0.0,0.0007,0.0001,-0.0277,0.0194,-0.0018,-0.0034,-0.0001,0.0116,-0.0055,0.0021,-0.0003,-0.0002,0.0,0.0007,-0.0001,0.0001,0.0001,0.0,0.0001,-0.0001,-0.0001,0.0002,0.0015,0.0001,0.0,-0.0,-0.0004,0.0013,-0.0003,-0.0,0.0002,-0.0004,-0.0015,-0.0001,0.0,-0.0,-0.0001,0.0,0.0,0.0006,-0.0,0.0
