,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
{0: [20]},0.0003,0.0006,-0.0003,-0.0001,-0.0001,0.0001,0.002,-0.0001,0.0004,0.0009,0.0004,-0.0001,-0.0003,0.0006,0.0009,0.0,-0.0002,0.0012,0.0001,-0.0,-0.0001,0.0002,0.002,-0.0004,0.0003,0.0018,0.0015,0.0002,-0.0001,0.0001,0.0012,-0.0003,0.0002,0.0014,0.0016,-0.0007,-0.0002,0.001,0.0005,0.0004,0.0,0.0009,-0.0007,0.0003,-0.0001,0.0003,0.0014,0.0004,0.0008,0.0005,-0.0014,0.0037,0.0001,0.0004,-0.0037,-0.0001,0.0082,-0.0,-0.0013,-0.0001,-0.001,0.0073,0.0046,-0.0001,-0.0013,0.0003,0.0003,-0.0008,0.3663,-0.0001,0.0004,-0.0002,0.0002,0.0007,0.0006,0.0002,-0.0001,-0.0,0.0049,0.0003
{0: [21]},0.0004,0.0006,0.0003,-0.0,-0.0001,-0.0001,-0.0003,-0.0,0.0003,-0.0008,-0.0001,0.0002,0.0001,0.0002,-0.0,0.0004,0.0001,0.0001,-0.0004,0.0,0.0001,0.0001,-0.0003,0.0001,0.0005,-0.0004,-0.0002,0.0,-0.0001,-0.0,0.0001,0.0,0.0003,0.0001,-0.0001,-0.0,-0.0001,0.0001,0.0001,0.0001,0.0006,0.0,0.0004,0.0004,-0.0002,-0.0002,-0.0006,-0.0014,0.0108,0.0002,0.0011,0.0,-0.0001,-0.0002,-0.0015,-0.0012,0.0026,-0.0018,-0.0001,0.0001,-0.0012,0.0073,-0.0001,-0.0005,-0.0024,0.0003,-0.0001,0.0019,-0.0017,-0.0005,-0.0016,-0.0006,-0.0001,0.0,0.0,0.0001,-0.0001,-0.0002,0.0,-0.0004
{0: [22]},0.0,0.0004,0.0001,0.0002,0.0002,-0.0003,0.0008,-0.0001,-0.0006,-0.0006,-0.0003,0.0006,-0.0003,-0.0003,0.0001,0.0003,-0.0003,0.0013,-0.0019,0.0004,0.0001,0.0003,0.0002,-0.0002,-0.0004,0.0014,-0.0001,0.0006,-0.0,-0.0002,-0.0003,-0.0001,-0.0001,-0.0009,-0.0012,0.0012,0.0001,-0.0005,0.0001,-0.0001,-0.0002,0.13,-0.0003,0.0006,0.0004,-0.0005,-0.001,0.0002,-0.0006,0.0001,-0.0023,0.0002,-0.0,-0.0002,-0.0077,-0.0007,-0.0024,0.0048,0.0017,0.0002,-0.0012,0.1311,0.0004,-0.0026,0.0057,0.0006,-0.0012,0.006,0.7716,-0.0006,-0.0003,0.0007,-0.0002,0.0005,0.0009,0.0004,0.0002,-0.0001,0.0001,0.0006
{0: [23]},0.0025,-0.0,0.0001,0.0005,-0.0001,0.0002,0.0031,0.0013,0.0156,-0.0009,-0.0004,0.0006,-0.0,-0.0001,0.0022,0.0006,-0.0001,-0.0001,-0.0005,0.0006,-0.0002,0.0006,0.0014,0.0005,0.9478,0.0013,-0.0013,0.001,-0.0006,0.0014,0.001,0.0003,0.2151,-0.0002,-0.0017,0.0115,0.0004,-0.0003,0.9592,0.0515,0.0003,0.1386,-0.0001,0.0028,0.0005,0.0,-0.0011,0.1459,0.002,-0.0008,0.0004,0.962,0.0001,0.8888,-0.009,0.002,-0.0043,0.0021,0.0001,0.95,-0.001,0.9224,-0.0006,-0.0,-0.0027,0.0009,-0.0002,-0.0029,-0.0119,0.0037,-0.0003,0.0098,0.9636,0.0014,0.0,0.0009,0.0006,0.0002,0.0068,0.0229
{0: [24]},0.0002,0.9535,-0.0002,0.0001,-0.0,0.0001,-0.0007,0.0004,-0.0,0.9569,0.0004,-0.0001,-0.0002,0.0004,0.0002,-0.0004,0.0002,0.0004,-0.001,0.0001,-0.0002,0.0001,0.0007,-0.0006,0.0,0.9598,0.0,0.0008,0.0,0.0017,-0.0009,-0.0017,-0.0,0.9635,0.0011,-0.0002,0.0,0.0015,0.0002,0.9548,-0.0003,0.9543,-0.0001,0.0003,0.0001,0.0001,-0.0018,0.1097,0.0265,0.7485,-0.0009,-0.0003,0.0033,0.0002,-0.0074,-0.0024,0.0069,-0.0003,-0.0012,0.0003,-0.002,-0.0017,0.0018,-0.0018,-0.006,0.8618,-0.0017,-0.9654,-0.0103,0.0002,0.019,0.004,-0.0003,0.9724,0.0009,0.0003,-0.0,0.0002,0.0022,0.0025
{0: [25]},0.0001,-0.0,0.0003,-0.0002,-0.0003,-0.0,-0.0001,-0.0002,0.0005,-0.0001,0.0006,0.0001,-0.0,-0.0,0.0,-0.0002,0.0001,-0.0001,-0.0002,-0.0,-0.0,-0.0,-0.0001,-0.0001,0.0002,0.0003,0.0023,0.0002,0.245,-0.0003,-0.0001,-0.0002,0.0002,-0.0007,0.0007,-0.0005,0.8714,-0.0003,0.0,-0.0003,-0.0002,0.9263,0.0001,0.0001,-0.0008,-0.002,0.0002,-0.0007,0.01,0.0009,0.0005,-0.0006,0.0012,-0.0003,-0.008,-0.0032,0.0314,0.0007,-0.0006,-0.0002,-0.003,0.9315,0.0018,-0.0022,0.0154,0.042,-0.0004,0.0123,0.9478,-0.0019,0.002,0.9483,0.0001,0.0002,0.0041,0.0002,-0.0001,0.0,-0.0001,-0.0001
{0: [26]},-0.0001,-0.0001,-0.0001,0.0001,-0.0,-0.0,0.0,-0.0001,-0.0001,-0.0002,0.0001,-0.0,-0.0001,-0.0001,-0.0003,0.0001,-0.0,0.0,-0.0003,0.0001,0.0,-0.0001,0.0002,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0001,0.0,0.0,-0.0002,0.0002,-0.0002,-0.0,-0.0003,0.0001,0.0001,0.0001,0.0001,0.0002,0.0001,0.0,0.0001,-0.0,0.0002,-0.0002,-0.0002,0.0004,0.0,0.0001,-0.0,0.0013,-0.0001,0.0015,0.0002,-0.0003,0.0,-0.0002,0.001,0.0,0.0003,0.0021,-0.0001,0.0004,0.001,0.0122,0.0,-0.0008,0.0002,-0.0001,0.0,0.0003,-0.0,0.0,-0.0,0.0004,-0.0
{0: [27]},-0.0,0.0,-0.0,-0.0002,0.0002,-0.0001,-0.0002,-0.0006,-0.0004,0.0012,-0.0002,-0.0001,-0.0005,-0.0002,-0.0006,-0.0006,-0.0004,-0.0006,0.0004,0.0,0.0003,-0.0003,-0.0002,-0.0003,-0.0004,0.0005,0.0001,-0.0002,0.0007,0.0002,-0.0001,-0.0004,-0.0004,0.0006,-0.0002,0.0007,0.0006,-0.0,0.0002,-0.0001,-0.0002,0.026,-0.0001,0.0003,0.0005,0.0002,-0.0007,-0.0004,-0.0043,-0.0,-0.0,0.0006,0.0001,0.0002,-0.0023,-0.0005,-0.0047,-0.0014,-0.0007,0.0002,0.0002,0.0006,0.0,0.0006,-0.0266,0.0091,-0.0004,-0.0009,-0.0031,-0.0004,-0.0008,-0.0003,0.0006,0.0002,0.0009,-0.0001,-0.0002,-0.0001,-0.0009,-0.0009
{0: [28]},0.0004,0.0003,0.0004,-0.0003,0.0001,-0.0001,0.0003,0.0003,0.0002,-0.0,-0.0003,-0.0001,0.9429,0.0001,0.0005,0.0006,0.0,0.0003,-0.0002,-0.0,0.0002,-0.0001,0.0003,0.0002,-0.0001,-0.0002,-0.0003,-0.0002,0.7748,-0.0001,-0.0005,0.0006,-0.0003,-0.0008,0.0001,0.0001,0.2993,0.0001,0.0002,0.0005,-0.0001,0.9484,0.0,-0.0005,-0.0002,-0.0004,-0.0001,0.0008,0.7243,0.0024,0.0003,0.0003,0.0009,0.0002,-0.0024,0.0004,0.029,-0.0008,-0.0009,0.0,-0.0008,-0.0023,-0.0,0.0006,0.009,0.8692,-0.0007,0.0106,0.9215,-0.0003,0.0778,0.9393,0.0004,-0.0001,0.3794,-0.0001,-0.0,-0.0,0.0004,0.0002
{0: [29]},-0.0,0.0,0.0,0.0,-0.0001,-0.0,-0.0001,0.0,-0.0,0.0,-0.0,0.0,-0.0001,-0.0,0.0,-0.0,0.0,0.0,-0.0002,-0.0,-0.0001,0.0,-0.0,0.0,-0.0001,0.0001,-0.0002,0.0,-0.0002,-0.0,-0.0002,-0.0,-0.0001,0.0001,-0.0,-0.0,-0.0002,-0.0001,0.0001,0.0,0.0,-0.0003,-0.0001,-0.0,0.0003,-0.0001,-0.0001,-0.0004,0.0059,-0.0002,0.0002,0.0001,-0.0001,-0.0001,-0.0006,0.0,0.0197,0.0004,0.0,0.0001,-0.0007,0.0153,-0.0002,0.0007,0.0027,0.3501,0.0,-0.0076,0.0018,-0.0005,-0.0019,0.0003,0.0,0.0,0.0001,0.0,-0.0,-0.0,0.0,0.0001
